WKT;GID;ID_HOJA;TIPO;ESTADO
"POLYGON ((442761.11 4107311.61,442761.74 4107312.06,442780.67 4107319.66,442781.48 4107319.0,442790.97 4107300.79,442803.52 4107307.1,442811.74 4107287.24,442792.98 4107278.83,442791.82 4107280.05,442787.57 4107284.17,442781.12 4107294.76,442779.88 4107294.23,442777.17 4107292.58,442777.0 4107293.5,442771.09 4107304.59,442766.29 4107302.24,442761.11 4107311.61))";"824288";"102632";EDI;USO
"POLYGON ((442769.86 4105247.75,442763.5 4105259.46,442772.8 4105264.51,442779.16 4105252.8,442769.86 4105247.75))";"824289";"102632";EDI;USO
"POLYGON ((442773.74 4106701.34,442775.67 4106707.67,442780.67 4106702.83,442780.48 4106700.68,442773.74 4106701.34))";"824290";"102632";EDI;USO
"POLYGON ((442778.69 4108366.15,442783.26 4108371.62,442789.47 4108366.43,442786.62 4108363.02,442784.89 4108360.96,442778.69 4108366.15))";"824291";"102632";EDI;USO
"POLYGON ((442796.31 4106645.36,442790.37 4106651.69,442801.75 4106657.28,442800.18 4106659.5,442806.66 4106664.07,442811.98 4106657.02,442813.33 4106655.23,442813.54 4106654.92,442806.09 4106651.1,442796.31 4106645.36))";"824292";"102632";EDI;USO
"POLYGON ((442790.63 4106700.21,442798.91 4106702.41,442799.31 4106701.47,442801.31 4106696.6,442807.79 4106699.94,442802.72 4106715.87,442814.28 4106719.13,442814.5 4106718.41,442818.82 4106702.79,442821.07 4106695.77,442824.0 4106690.09,442829.27 4106683.91,442835.75 4106678.03,442841.97 4106673.32,442848.74 4106670.28,442856.59 4106667.58,442864.4 4106666.19,442873.29 4106665.47,442876.36 4106665.08,442878.23 4106664.85,442880.78 4106663.9,442879.63 4106658.78,442876.08 4106650.85,442863.32 4106635.41,442858.3 4106629.34,442856.29 4106630.43,442837.5 4106644.91,442835.08 4106647.08,442827.93 4106653.72,442819.58 4106662.85,442811.28 4106672.15,442804.9 4106680.95,442798.07 4106689.25,442793.04 4106696.15,442790.63 4106700.21))";"824294";"102632";EDI;USO
"POLYGON ((442822.53 4106762.2,442809.92 4106765.04,442797.31 4106767.87,442797.36 4106769.3,442798.39 4106776.35,442799.78 4106776.21,442817.51 4106772.51,442819.29 4106777.67,442825.12 4106775.26,442822.53 4106762.2))";"824295";"102632";EDI;USO
"POLYGON ((442802.34 4107547.6,442799.92 4107551.21,442806.16 4107555.38,442806.99 4107554.13,442809.07 4107555.53,442810.49 4107553.41,442806.42 4107550.5,442802.34 4107547.6))";"824296";"102632";EDI;USO
"POLYGON ((442813.33 4107488.71,442817.78 4107493.9,442822.23 4107499.09,442822.33 4107499.21,442828.56 4107503.57,442834.79 4107507.94,442841.01 4107512.3,442847.24 4107516.67,442850.12 4107518.69,442855.14 4107512.27,442860.15 4107505.86,442863.39 4107501.72,442866.62 4107497.59,442858.61 4107492.01,442850.59 4107486.44,442842.57 4107480.86,442834.56 4107475.29,442826.54 4107469.72,442823.55 4107474.02,442820.55 4107478.33,442818.91 4107480.69,442817.25 4107483.07,442813.33 4107488.71))";"824297";"102632";EDI;USO
"POLYGON ((443149.39 4108234.26,443144.81 4108242.02,443164.11 4108253.43,443168.7 4108245.68,443149.39 4108234.26))";"824298";"102632";EDI;USO
"POLYGON ((442820.17 4106946.37,442819.3 4106946.96,442813.84 4106951.73,442814.25 4106952.58,442825.95 4106968.08,442834.54 4106981.44,442835.86 4106983.64,442842.83 4106992.43,442843.63 4106991.73,442846.07 4106990.09,442843.38 4106986.9,442844.23 4106986.71,442858.39 4106975.98,442859.02 4106976.48,442864.28 4106980.94,442865.16 4106980.26,442871.05 4106974.5,442881.17 4106959.46,442880.52 4106959.08,442872.71 4106952.86,442873.18 4106952.27,442874.24 4106950.56,442871.56 4106948.46,442881.19 4106939.95,442890.81 4106931.43,442891.35 4106932.15,442894.45 4106935.84,442893.91 4106936.49,442886.9 4106943.63,442884.79 4106941.06,442878.41 4106948.2,442878.91 4106949.0,442887.28 4106955.74,442896.62 4106945.84,442905.95 4106935.93,442896.19 4106926.31,442886.43 4106916.68,442884.4 4106918.46,442876.77 4106912.84,442875.74 4106913.75,442862.96 4106922.18,442849.32 4106929.9,442835.67 4106937.61,442836.43 4106938.32,442839.49 4106942.15,442842.13 4106940.65,442849.9 4106945.62,442858.39 4106951.05,442853.33 4106958.36,442861.0 4106964.67,442858.2 4106970.48,442851.43 4106964.36,442842.27 4106953.12,442839.99 4106955.31,442839.47 4106954.5,442835.83 4106949.96,442835.22 4106950.44,442826.92 4106956.28,442826.24 4106955.61,442820.17 4106946.37))";"824302";"102632";EDI;USO
"POLYGON ((442818.43 4107437.77,442822.78 4107440.54,442822.99 4107440.69,442828.32 4107444.36,442834.03 4107448.29,442839.77 4107452.24,442846.09 4107456.59,442852.41 4107460.95,442858.51 4107465.14,442864.12 4107469.01,442869.93 4107473.01,442875.48 4107476.83,442875.6 4107476.66,442879.88 4107470.61,442874.39 4107466.84,442868.67 4107462.91,442862.99 4107459.01,442856.89 4107454.81,442850.65 4107450.52,442844.24 4107446.12,442838.36 4107442.08,442832.84 4107438.29,442827.2 4107434.22,442820.96 4107429.6,442818.43 4107437.77))";"824303";"102632";EDI;USO
"POLYGON ((442822.04 4107448.93,442818.53 4107454.19,442831.26 4107462.69,442843.99 4107471.19,442856.72 4107479.68,442869.45 4107488.18,442872.96 4107482.93,442860.23 4107474.43,442847.5 4107465.93,442834.77 4107457.43,442822.04 4107448.93))";"824305";"102632";EDI;USO
"POLYGON ((442828.21 4106694.7,442822.48 4106706.1,442828.51 4106708.0,442829.91 4106718.14,442831.53 4106718.09,442853.53 4106713.92,442875.52 4106709.75,442877.26 4106716.17,442867.04 4106721.3,442867.95 4106723.01,442881.93 4106739.01,442897.93 4106725.44,442889.76 4106717.72,442888.86 4106718.62,442886.67 4106720.25,442883.87 4106716.94,442883.77 4106715.5,442881.88 4106706.53,442883.4 4106706.47,442895.03 4106704.66,442895.4 4106705.46,442896.18 4106709.32,442908.26 4106708.54,442904.69 4106687.48,442900.29 4106681.71,442892.14 4106677.94,442882.55 4106674.85,442880.4 4106674.68,442885.19 4106696.53,442885.74 4106697.92,442872.48 4106700.01,442859.21 4106702.09,442845.94 4106704.18,442832.68 4106706.26,442831.4 4106702.9,442833.98 4106697.99,442828.21 4106694.7))";"824306";"102632";EDI;USO
"POLYGON ((442827.97 4106728.69,442830.04 4106733.49,442832.1 4106738.29,442833.68 4106737.55,442841.62 4106733.81,442839.44 4106729.15,442837.26 4106724.49,442833.26 4106726.3,442827.97 4106728.69))";"824307";"102632";EDI;USO
"POLYGON ((442836.47 4104411.62,442840.98 4104416.78,442845.28 4104413.65,442840.78 4104407.81,442836.47 4104411.62))";"824308";"102632";EDI;USO
"POLYGON ((442839.55 4107399.64,442844.27 4107402.71,442837.99 4107412.38,442847.33 4107418.9,442853.48 4107409.43,442851.12 4107407.89,442857.26 4107398.43,442845.35 4107390.7,442839.55 4107399.64))";"824309";"102632";EDI;USO
"POLYGON ((442840.31 4105017.52,442849.32 4105023.31,442853.39 4105016.97,442844.38 4105011.18,442840.31 4105017.52))";"824310";"102632";EDI;USO
"POLYGON ((442841.34 4107127.44,442858.87 4107145.1,442876.4 4107162.76,442885.49 4107154.13,442894.58 4107145.5,442903.67 4107136.86,442912.76 4107128.23,442912.03 4107127.15,442906.18 4107120.04,442903.33 4107122.39,442900.97 4107119.52,442892.58 4107126.44,442891.83 4107125.53,442874.49 4107139.82,442864.08 4107127.19,442853.67 4107114.55,442841.34 4107127.44))";"824311";"102632";EDI;USO
"POLYGON ((442856.04 4105367.09,442862.86 4105361.74,442860.0 4105358.09,442855.4 4105352.21,442848.57 4105357.56,442856.04 4105367.09))";"824312";"102632";EDI;USO
"POLYGON ((442866.54 4107182.45,442869.66 4107178.39,442866.19 4107175.75,442867.37 4107173.86,442864.41 4107171.83,442865.06 4107170.95,442867.35 4107167.73,442866.21 4107167.31,442862.55 4107163.94,442861.77 4107165.31,442854.9 4107174.22,442866.54 4107182.45))";"824313";"102632";EDI;USO
"POLYGON ((442858.78 4107339.4,442862.11 4107341.06,442862.88 4107341.44,442866.31 4107334.12,442869.74 4107326.81,442870.97 4107324.19,442870.37 4107323.92,442865.67 4107321.8,442860.97 4107319.68,442859.94 4107321.43,442855.74 4107330.48,442861.57 4107333.5,442858.78 4107339.4))";"824314";"102632";EDI;USO
"POLYGON ((442884.67 4107087.14,442891.3 4107075.33,442883.15 4107068.79,442882.16 4107067.68,442893.35 4107063.91,442894.18 4107063.41,442886.47 4107056.24,442885.66 4107055.35,442864.44 4107060.75,442866.48 4107067.61,442867.18 4107069.45,442882.8 4107085.26,442884.67 4107087.14))";"824315";"102632";EDI;USO
"POLYGON ((442871.81 4106997.02,442864.76 4107003.94,442870.54 4107009.84,442877.59 4107002.92,442871.81 4106997.02))";"824316";"102632";EDI;USO
"POLYGON ((443066.09 4107282.17,443068.41 4107285.39,443074.19 4107293.4,443080.1 4107289.03,443082.03 4107287.6,443080.46 4107285.39,443080.1 4107284.88,443077.06 4107280.58,443074.01 4107276.29,443072.91 4107274.79,443068.83 4107277.79,443069.93 4107279.29,443066.09 4107282.17))";"824317";"102632";EDI;USO
"POLYGON ((443145.11 4106645.52,443147.98 4106651.46,443154.93 4106648.1,443152.06 4106642.16,443145.11 4106645.52))";"824318";"102632";EDI;USO
"POLYGON ((443211.02 4104909.43,443230.71 4104944.32,443239.41 4104940.62,443224.02 4104903.64,443219.29 4104905.67,443214.56 4104907.69,443211.02 4104909.43))";"824319";"102632";EDI;USO
"POLYGON ((443069.15 4107344.58,443076.16 4107349.85,443084.14 4107355.86,443086.97 4107357.99,443089.82 4107360.14,443091.9 4107361.7,443093.96 4107363.23,443097.38 4107360.33,443104.51 4107354.19,443111.64 4107348.06,443118.77 4107341.93,443125.9 4107335.79,443133.03 4107329.66,443140.16 4107323.53,443147.29 4107317.4,443154.41 4107311.26,443161.54 4107305.13,443168.67 4107299.0,443175.8 4107292.86,443177.39 4107290.98,443186.48 4107300.95,443195.57 4107310.92,443204.65 4107320.88,443213.74 4107330.85,443228.57 4107319.11,443227.64 4107317.97,443219.11 4107306.57,443210.58 4107295.18,443202.04 4107283.78,443193.51 4107272.38,443179.2 4107285.43,443177.46 4107283.43,443175.18 4107280.82,443172.95 4107278.27,443167.56 4107272.12,443165.83 4107270.31,443163.07 4107267.43,443160.67 4107264.92,443154.19 4107271.11,443147.71 4107277.31,443141.22 4107283.5,443134.74 4107289.7,443133.16 4107290.99,443130.84 4107292.87,443127.77 4107295.37,443121.84 4107300.2,443115.9 4107305.03,443109.97 4107309.86,443104.03 4107314.69,443100.08 4107317.91,443096.12 4107321.13,443090.22 4107325.92,443084.25 4107330.78,443078.32 4107335.6,443072.38 4107340.42,443068.17 4107343.84,443069.15 4107344.58))";"824320";"102632";EDI;USO
"POLYGON ((443069.88 4106858.39,443073.31 4106862.03,443078.78 4106856.86,443081.31 4106860.11,443085.87 4106855.77,443083.22 4106852.66,443087.68 4106848.46,443085.67 4106846.34,443084.25 4106844.83,443077.07 4106851.61,443069.88 4106858.39))";"824321";"102632";EDI;USO
"POLYGON ((443073.37 4105832.33,443077.88 4105835.76,443080.42 4105832.42,443078.59 4105831.02,443075.91 4105828.98,443073.37 4105832.33))";"824322";"102632";EDI;USO
"POLYGON ((443074.53 4105950.33,443079.62 4105954.59,443091.09 4105940.87,443086.0 4105936.61,443074.53 4105950.33))";"824323";"102632";EDI;USO
"POLYGON ((443090.11 4106675.27,443088.73 4106676.22,443075.12 4106685.82,443084.6 4106702.21,443086.67 4106701.3,443101.81 4106694.21,443101.18 4106693.49,443100.0 4106692.15,443111.16 4106685.8,443110.2 4106684.5,443104.58 4106674.51,443103.37 4106675.51,443094.02 4106682.25,443093.43 4106681.54,443090.11 4106675.27))";"824325";"102632";EDI;USO
"POLYGON ((443080.33 4107244.43,443083.87 4107249.37,443086.82 4107253.49,443090.97 4107250.55,443094.1 4107248.33,443095.12 4107247.61,443091.85 4107242.99,443088.58 4107238.37,443084.46 4107241.4,443080.33 4107244.43))";"824326";"102632";EDI;USO
"POLYGON ((443080.6 4107022.45,443086.76 4107027.09,443090.27 4107022.43,443084.11 4107017.79,443080.6 4107022.45))";"824327";"102632";EDI;USO
"POLYGON ((443086.05 4106824.37,443089.91 4106829.34,443093.76 4106834.31,443097.91 4106830.55,443094.01 4106826.18,443090.11 4106821.82,443086.05 4106824.37))";"824328";"102632";EDI;USO
"POLYGON ((443087.84 4107427.96,443107.86 4107432.93,443109.22 4107427.42,443089.2 4107422.45,443087.84 4107427.96))";"824329";"102632";EDI;USO
"POLYGON ((443097.05 4107079.8,443092.92 4107083.46,443096.67 4107087.7,443100.8 4107084.05,443097.05 4107079.8))";"824330";"102632";EDI;USO
"POLYGON ((443093.77 4107266.96,443096.59 4107270.89,443097.31 4107271.89,443101.31 4107268.96,443102.53 4107270.71,443106.61 4107267.64,443104.02 4107263.99,443099.63 4107257.84,443095.25 4107260.92,443096.63 4107262.82,443095.21 4107263.83,443096.2 4107265.21,443093.77 4107266.96))";"824331";"102632";EDI;USO
"POLYGON ((443107.57 4106635.68,443106.01 4106631.92,443095.54 4106636.26,443101.81 4106651.4,443112.37 4106647.03,443111.21 4106642.85,443107.57 4106635.68))";"824332";"102632";EDI;USO
"POLYGON ((443120.59 4105170.39,443107.88 4105170.19,443107.7 4105181.43,443126.56 4105181.73,443145.43 4105182.03,443164.29 4105182.32,443183.15 4105182.62,443183.32 4105171.38,443172.09 4105171.2,443162.31 4105171.04,443156.48 4105170.95,443151.51 4105170.88,443145.93 4105170.78,443142.97 4105170.74,443136.91 4105170.64,443131.77 4105170.56,443126.5 4105170.48,443120.59 4105170.39))";"824333";"102632";EDI;USO
"POLYGON ((443120.91 4105148.23,443126.43 4105148.27,443131.48 4105148.31,443131.47 4105148.91,443137.13 4105148.97,443140.26 4105149.0,443142.74 4105149.03,443142.79 4105143.53,443142.85 4105138.02,443137.24 4105137.97,443133.12 4105137.92,443113.01 4105137.72,443111.31 4105137.71,443111.28 4105140.05,443107.92 4105140.03,443107.86 4105148.13,443115.43 4105148.19,443120.91 4105148.23))";"824334";"102632";EDI;USO
"POLYGON ((443122.86 4107227.5,443128.9 4107234.49,443134.15 4107229.14,443142.43 4107240.57,443138.27 4107244.35,443147.82 4107256.11,443157.8 4107248.5,443167.77 4107240.88,443168.92 4107240.0,443159.44 4107225.02,443158.75 4107225.45,443150.76 4107231.86,443150.26 4107231.14,443143.91 4107223.34,443142.84 4107224.4,443138.01 4107228.58,443137.22 4107227.84,443130.3 4107220.24,443129.34 4107221.4,443122.86 4107227.5))";"824335";"102632";EDI;USO
"POLYGON ((443127.49 4105035.78,443127.47 4105037.46,443135.74 4105037.59,443136.1 4105013.48,443136.46 4104989.37,443128.18 4104989.25,443128.08 4104995.71,443127.97 4105003.39,443127.84 4105011.87,443127.73 4105020.01,443127.6 4105028.38,443127.49 4105035.78))";"824336";"102632";EDI;USO
"POLYGON ((443142.86 4106669.26,443145.75 4106672.34,443155.99 4106670.58,443160.11 4106667.64,443151.16 4106659.37,443150.27 4106660.05,443142.86 4106669.26))";"824337";"102632";EDI;USO
"POLYGON ((443145.77 4105148.88,443151.61 4105148.9,443157.05 4105148.93,443162.56 4105148.95,443167.82 4105148.97,443173.16 4105149.0,443178.55 4105149.02,443178.54 4105149.93,443184.51 4105149.96,443184.53 4105144.61,443184.55 4105139.26,443181.22 4105139.24,443166.44 4105138.96,443151.65 4105138.68,443148.83 4105138.66,443148.82 4105141.0,443145.8 4105140.99,443145.77 4105148.88))";"824338";"102632";EDI;USO
"POLYGON ((443150.58 4105128.92,443159.62 4105129.06,443159.83 4105116.16,443160.04 4105103.26,443160.24 4105090.36,443160.45 4105077.46,443160.66 4105064.55,443160.87 4105051.65,443161.07 4105038.75,443161.28 4105025.85,443152.25 4105025.71,443152.04 4105038.61,443151.83 4105051.51,443151.62 4105064.41,443151.42 4105077.32,443151.21 4105090.22,443151.0 4105103.12,443150.79 4105116.02,443150.58 4105128.92))";"824339";"102632";EDI;USO
"POLYGON ((443161.93 4106368.84,443159.29 4106376.05,443166.18 4106378.57,443168.82 4106371.36,443161.93 4106368.84))";"824340";"102632";EDI;USO
"POLYGON ((443163.75 4107840.66,443161.92 4107844.2,443167.78 4107847.22,443169.6 4107843.68,443163.75 4107840.66))";"824341";"102632";EDI;USO
"POLYGON ((443166.65 4106664.99,443171.63 4106662.9,443169.61 4106658.1,443164.63 4106660.2,443166.65 4106664.99))";"824342";"102632";EDI;USO
"POLYGON ((443168.07 4106670.56,443169.5 4106673.82,443170.77 4106675.88,443172.69 4106679.19,443172.76 4106679.32,443174.94 4106683.13,443176.88 4106686.4,443178.01 4106688.36,443180.05 4106691.91,443181.85 4106694.89,443183.54 4106697.72,443185.95 4106702.14,443187.23 4106704.66,443189.04 4106707.5,443191.19 4106710.9,443193.35 4106714.51,443195.48 4106718.28,443197.87 4106722.36,443200.51 4106726.9,443203.14 4106731.45,443203.81 4106732.61,443206.8 4106737.78,443209.61 4106742.41,443213.16 4106739.64,443219.56 4106734.66,443225.96 4106729.67,443225.23 4106728.71,443219.64 4106721.76,443214.05 4106714.82,443208.45 4106707.87,443202.86 4106700.93,443197.26 4106693.98,443191.67 4106687.04,443187.18 4106681.47,443186.98 4106681.2,443186.5 4106680.58,443184.36 4106677.54,443183.11 4106675.46,443182.91 4106675.06,443180.85 4106671.06,443180.1 4106669.37,443179.38 4106667.49,443178.89 4106666.23,443175.07 4106667.76,443168.07 4106670.56))";"824343";"102632";EDI;USO
"POLYGON ((443172.46 4105128.5,443181.85 4105128.58,443182.02 4105108.24,443182.19 4105087.9,443182.35 4105067.55,443182.52 4105047.21,443173.13 4105047.13,443172.96 4105067.47,443172.8 4105087.82,443172.63 4105108.16,443172.46 4105128.5))";"824344";"102632";EDI;USO
"POLYGON ((442448.62 4107983.86,442457.22 4107967.31,442447.25 4107962.13,442438.65 4107978.68,442448.62 4107983.86))";"824345";"102632";EDI;USO
"POLYGON ((443185.84 4107429.77,443196.66 4107414.59,443207.49 4107399.41,443218.31 4107384.23,443229.13 4107369.05,443241.58 4107362.56,443240.31 4107360.54,443237.09 4107355.48,443235.44 4107356.48,443228.01 4107361.82,443226.7 4107360.66,443222.85 4107355.7,443222.32 4107356.28,443210.9 4107373.02,443199.48 4107389.75,443188.06 4107406.49,443176.64 4107423.22,443179.12 4107425.0,443185.84 4107429.77))";"824346";"102632";EDI;USO
"POLYGON ((443183.48 4108509.99,443186.63 4108518.92,443190.61 4108517.51,443187.46 4108508.59,443183.48 4108509.99))";"824347";"102632";EDI;USO
"POLYGON ((443897.16 4107638.14,443886.02 4107645.71,443890.09 4107651.71,443901.24 4107644.15,443897.16 4107638.14))";"824351";"102632";EDI;USO
"POLYGON ((444454.15 4105149.48,444458.92 4105152.2,444464.64 4105142.15,444458.85 4105138.86,444453.14 4105148.9,444454.15 4105149.48))";"824352";"102632";EDI;USO
"POLYGON ((443202.36 4107443.33,443204.46 4107440.76,443214.9 4107426.53,443225.33 4107412.29,443226.55 4107413.32,443231.87 4107417.15,443232.99 4107416.29,443240.6 4107404.62,443241.82 4107405.55,443255.4 4107414.42,443246.76 4107425.95,443238.12 4107437.48,443229.48 4107449.0,443220.84 4107460.53,443222.14 4107461.24,443230.08 4107465.96,443231.86 4107464.29,443243.61 4107447.82,443255.36 4107431.36,443267.1 4107414.89,443278.85 4107398.42,443277.95 4107397.76,443271.54 4107392.0,443270.42 4107394.07,443264.05 4107402.55,443261.61 4107401.04,443249.21 4107392.44,443250.68 4107390.59,443253.08 4107385.09,443251.14 4107383.66,443247.66 4107380.81,443249.67 4107378.55,443256.57 4107367.68,443255.31 4107366.57,443251.2 4107363.13,443241.22 4107377.56,443238.82 4107375.38,443227.78 4107391.4,443216.74 4107407.43,443205.7 4107423.45,443194.66 4107439.47,443202.36 4107443.33))";"824405";"102632";EDI;USO
"POLYGON ((443194.76 4105542.86,443198.51 4105545.64,443204.03 4105549.73,443211.65 4105555.37,443217.98 4105546.4,443202.46 4105534.94,443201.3 4105534.07,443194.76 4105542.86))";"824406";"102632";EDI;USO
"POLYGON ((443198.8 4107045.36,443200.72 4107042.6,443197.11 4107040.09,443195.19 4107042.84,443198.8 4107045.36))";"824407";"102632";EDI;USO
"POLYGON ((443209.35 4106248.81,443211.57 4106237.34,443204.16 4106235.9,443201.93 4106247.37,443209.35 4106248.81))";"824408";"102632";EDI;USO
"POLYGON ((443202.29 4104805.47,443203.37 4104806.13,443216.52 4104812.57,443217.59 4104811.04,443218.93 4104809.15,443226.64 4104813.24,443228.38 4104811.83,443236.85 4104799.48,443237.66 4104799.92,443248.31 4104807.72,443252.99 4104801.95,443251.1 4104800.61,443235.81 4104790.63,443233.98 4104792.93,443224.67 4104806.46,443222.59 4104805.4,443215.15 4104799.24,443214.08 4104801.0,443211.23 4104805.37,443204.83 4104801.86,443203.85 4104803.26,443202.29 4104805.47))";"824409";"102632";EDI;USO
